-3.356701508164405823e-02,3.430417478084564209e-01,-8.394052088260650635e-02,9.979293681681156158e-03,1.259321451187133789e+00,-4.534404277801513672e-01,-1.985222846269607544e-02,4.617283493280410767e-02,-4.337295889854431152e-02,3.116708062589168549e-02,1.045206189155578613e-02,5.983482114970684052e-04
-6.468567252159118652e-01,-3.260202705860137939e-02,-2.975245416164398193e-01,-3.178554475307464600e-01,-6.599524617195129395e-02,-1.357854157686233521e-01,-2.687786221504211426e-01,1.570979803800582886e-01,3.797551989555358887e-01,-4.990168381482362747e-03,1.839730888605117798e-01,-1.897308379411697388e-01
-2.687970399856567383e-01,-1.277199387550354004e-01,4.474193602800369263e-02,-1.988219171762466431e-01,4.135579764842987061e-01,-8.691122382879257202e-02,-1.048190146684646606e-01,-2.695091255009174347e-02,1.034330427646636963e-01,9.046006947755813599e-02,1.351703256368637085e-01,-8.278451859951019287e-02
-1.076515540480613708e-01,3.017669916152954102e-02,6.571544706821441650e-02,-2.451278269290924072e-02,-6.030710041522979736e-02,4.334289114922285080e-03,7.221562266349792480e-01,-5.847698077559471130e-02,1.018436998128890991e-01,2.792343199253082275e-01,-1.964176818728446960e-02,2.093679010868072510e-01
5.079275462776422501e-03,1.025021225214004517e-01,-1.969307474792003632e-02,1.074060574173927307e-01,2.336983382701873779e-01,-1.024956069886684418e-02,-5.377849563956260681e-02,2.066432833671569824e-01,-2.368144541978836060e-01,3.309757634997367859e-02,1.089948266744613647e-01,2.498871982097625732e-01
-2.452827841043472290e-01,-2.613273859024047852e-01,-2.163908183574676514e-01,-2.205452173948287964e-01,-5.308609828352928162e-02,-3.205296099185943604e-01,6.792990863323211670e-02,-1.027506664395332336e-01,1.247304007411003113e-01,-3.184730112552642822e-01,-2.071230299770832062e-02,-6.769563257694244385e-02
-2.808126211166381836e-01,-1.695248186588287354e-01,3.603331372141838074e-02,-6.704514026641845703e-01,-4.946771636605262756e-02,-1.071020588278770447e-02,-1.439621299505233765e-01,-1.437123715877532959e-01,1.863378435373306274e-01,-3.452423494309186935e-03,-2.015474140644073486e-01,-1.371506154537200928e-01
-5.095701217651367188e-01,3.877149149775505066e-02,3.147221729159355164e-02,-5.483489036560058594e-01,3.715364262461662292e-03,-5.892400816082954407e-02,-4.485730547457933426e-03,6.944494694471359253e-02,2.151082754135131836e-01,2.315221428871154785e-01,1.720460802316665649e-01,7.233732193708419800e-02
1.134500876069068909e-01,-3.344917595386505127e-01,-1.531940139830112457e-02,1.917992485687136650e-03,1.974896760657429695e-03,-4.312814176082611084e-01,-4.300128668546676636e-02,-4.744445905089378357e-02,-1.203552931547164917e-01,1.394301801919937134e-01,-1.194696724414825439e-01,2.217146307229995728e-01
-2.408507019281387329e-01,2.958283014595508575e-02,-4.996905028820037842e-01,1.080987043678760529e-03,2.939691767096519470e-02,-3.385983780026435852e-02,5.887344852089881897e-02,8.084878325462341309e-02,-1.877272725105285645e-01,4.366640001535415649e-02,5.711168795824050903e-02,-1.822037249803543091e-01
-4.614047110080718994e-01,-1.085648313164710999e-01,9.329250082373619080e-03,-5.693305134773254395e-01,3.149237111210823059e-02,8.485233783721923828e-02,-4.795052111148834229e-01,-1.604137197136878967e-02,2.970658242702484131e-01,-1.685488387010991573e-03,3.592785820364952087e-02,-2.109321802854537964e-01
-3.719239309430122375e-02,-2.915347740054130554e-02,-3.534394204616546631e-01,2.578788204118609428e-03,4.323481395840644836e-02,8.391009271144866943e-02,-1.126317083835601807e-01,1.063521727919578552e-01,7.596141844987869263e-02,-6.370484083890914917e-02,-6.670425832271575928e-02,-7.970276474952697754e-02
1.412136703729629517e-01,7.858011871576309204e-02,-1.297074705362319946e-01,1.797999143600463867e-01,1.121001243591308594e-01,3.512540161609649658e-01,-4.397312402725219727e-01,1.297413706779479980e-01,-1.275119334459304810e-01,1.563209593296051025e-01,6.389824301004409790e-02,-6.442669779062271118e-02
4.809101670980453491e-02,9.834395349025726318e-02,-2.747343778610229492e-01,3.141305744647979736e-01,6.738421320915222168e-02,2.272026389837265015e-01,-1.231413856148719788e-01,-8.750898391008377075e-02,1.154533252120018005e-01,6.286870241165161133e-01,-1.247076988220214844e-01,1.277479380369186401e-01
-3.105048835277557373e-01,4.674058780074119568e-02,-2.582046389579772949e-01,-5.644752383232116699e-01,-1.044169068336486816e-01,-9.491094201803207397e-02,5.989121198654174805e-01,-1.071858778595924377e-01,2.789809703826904297e-01,-5.872117877006530762e-01,-1.406608372926712036e-01,-5.314052477478981018e-02
-3.887278959155082703e-02,-1.728922277688980103e-01,-1.656553447246551514e-01,1.281323730945587158e-01,1.854930445551872253e-02,2.431781440973281860e-01,1.996043510735034943e-02,-3.064891323447227478e-02,-8.294147253036499023e-01,1.949924975633621216e-01,1.076360121369361877e-01,-5.238860845565795898e-01
2.724125087261199951e-01,-1.288014799356460571e-01,1.906550079584121704e-01,8.360902220010757446e-02,4.104243591427803040e-03,1.360968053340911865e-01,8.009305596351623535e-02,1.310907956212759018e-02,-5.703577399253845215e-02,-1.882939934730529785e-01,2.434101849794387817e-01,-4.164647683501243591e-02
-6.588655710220336914e-01,-5.111476778984069824e-02,2.125434391200542450e-02,4.258429631590843201e-02,-4.281634464859962463e-02,2.156974673271179199e-01,-3.764026165008544922e-01,-5.036583915352821350e-02,-7.101020216941833496e-02,-2.372269928455352783e-01,-1.191685721278190613e-01,-2.525574713945388794e-02
-5.651512369513511658e-02,4.318553023040294647e-03,6.386426091194152832e-01,-1.125787477940320969e-02,1.916267164051532745e-02,1.620947034098207951e-03,-6.686127185821533203e-02,-5.003163591027259827e-02,3.132228180766105652e-02,3.675461187958717346e-02,2.076136134564876556e-02,9.049030393362045288e-02
-3.904338479042053223e-01,-2.970553934574127197e-02,3.932931576855480671e-05,-3.889238461852073669e-02,-1.685322523117065430e-01,-1.221651434898376465e-01,-2.626852989196777344e-01,-1.483500003814697266e-02,9.599532186985015869e-02,-1.498480588197708130e-01,9.005869179964065552e-02,5.961257219314575195e-01
-3.102889060974121094e-01,4.511351138353347778e-02,1.618109345436096191e-01,-5.246698856353759766e-01,2.220764942467212677e-02,1.226138100028038025e-01,-2.060776948928833008e-01,-1.426902320235967636e-02,-1.920170933008193970e-01,1.162502989172935486e-01,8.231338113546371460e-02,1.501256376504898071e-01
-4.099205732345581055e-01,5.738163739442825317e-02,-5.738980770111083984e-01,1.926443576812744141e-01,-1.122285202145576477e-01,6.305628269910812378e-02,3.353751003742218018e-01,-7.716786116361618042e-02,-1.742172986268997192e-01,5.708560943603515625e-01,4.292721301317214966e-02,5.447760224342346191e-02
8.116938471794128418e-01,-8.356877416372299194e-02,-2.080006897449493408e-01,-1.387943029403686523e-01,8.509653061628341675e-02,1.583331376314163208e-01,3.269151449203491211e-01,-5.231801047921180725e-02,1.419578194618225098e-01,-5.518813803791999817e-02,-9.196648001670837402e-02,2.464346401393413544e-02
1.582986302673816681e-02,-1.373499166220426559e-02,5.243537425994873047e-01,-1.360003650188446045e-01,6.010418757796287537e-02,-3.333346545696258545e-02,3.854746520519256592e-01,-4.770579189062118530e-02,6.375145912170410156e-01,-8.161246031522750854e-02,1.381413824856281281e-02,1.694885045289993286e-01
-3.421034216880798340e-01,2.230333983898162842e-01,3.114826977252960205e-01,-9.814969450235366821e-02,3.948572650551795959e-02,-8.291727304458618164e-01,-4.885666668415069580e-01,8.831199258565902710e-02,3.214639723300933838e-01,-1.239027008414268494e-01,-2.239606976509094238e-01,2.804702520370483398e-01
-4.966946244239807129e-01,-3.096064031124114990e-01,3.726282715797424316e-01,2.829648852348327637e-01,-1.746216118335723877e-01,-1.691515445709228516e-01,-1.185153797268867493e-01,1.333216875791549683e-01,-3.232186287641525269e-02,4.682502150535583496e-01,1.586767882108688354e-01,1.197471320629119873e-01
4.471777081489562988e-01,-6.335512548685073853e-02,-2.969771064817905426e-02,4.408608078956604004e-01,7.859395816922187805e-03,2.532705292105674744e-02,5.452984571456909180e-01,8.914045989513397217e-02,-3.584229201078414917e-02,1.593866199254989624e-01,5.430181697010993958e-02,-2.288576401770114899e-02
4.542175829410552979e-01,-5.648742616176605225e-02,4.517269879579544067e-02,-2.334874821826815605e-03,-1.070605888962745667e-01,1.993800103664398193e-01,2.379955500364303589e-01,5.472686141729354858e-02,-4.132097363471984863e-01,-3.776614367961883545e-01,2.284869998693466187e-01,-1.742305308580398560e-01
1.632415056228637695e-01,-6.713727712631225586e-01,2.183678001165390015e-02,-7.434871792793273926e-02,-2.948715686798095703e-01,1.648484110832214355e+00,-6.714462637901306152e-01,2.737300992012023926e-01,5.574260950088500977e-01,-3.814372122287750244e-01,-9.448283165693283081e-02,-1.337785124778747559e-01
-5.875940918922424316e-01,-9.470438957214355469e-02,6.662505120038986206e-02,9.996198415756225586e-01,9.063631296157836914e-03,3.331664577126502991e-02,-2.938269972801208496e-01,-9.568705409765243530e-02,-9.643638879060745239e-02,-4.378671646118164062e-01,1.275831013917922974e-01,5.999142676591873169e-02
-1.999773271381855011e-02,3.283702731132507324e-01,3.297007083892822266e-02,1.463370211422443390e-02,1.267979154363274574e-03,1.471981499344110489e-02,1.958281919360160828e-02,-3.898005932569503784e-03,-8.441790938377380371e-03,1.142474040389060974e-01,-2.118340134620666504e-02,-4.963482730090618134e-03
-2.660676538944244385e-01,-1.678646951913833618e-01,2.842333614826202393e-01,2.279908768832683563e-02,1.642122566699981689e-01,-8.769831806421279907e-02,-6.124000251293182373e-02,7.294352352619171143e-02,-5.705422163009643555e-01,-7.797614485025405884e-02,1.093596965074539185e-02,3.378376364707946777e-02
1.043081283569335938e-02,2.153177559375762939e-02,1.650783270597457886e-01,-1.730278730392456055e-01,-2.265734039247035980e-02,-8.417423814535140991e-03,1.015553846955299377e-01,2.034984976053237915e-01,4.144797027111053467e-01,1.668794453144073486e-01,1.366851385682821274e-02,-2.633507549762725830e-02
-1.558678895235061646e-01,3.919515386223793030e-02,1.489320490509271622e-02,4.423864185810089111e-02,-3.070509247481822968e-02,7.828424125909805298e-02,-2.664592266082763672e-01,-5.946463719010353088e-02,2.098875492811203003e-01,4.205822944641113281e-01,6.784487515687942505e-02,7.042903453111648560e-02
3.718771934509277344e-01,-1.990488022565841675e-01,1.868101209402084351e-01,1.771735101938247681e-01,-1.937494985759258270e-02,-2.409056574106216431e-01,-2.508330047130584717e-01,-1.506040841341018677e-01,1.320938169956207275e-01,6.152670383453369141e-01,-1.066062822937965393e-01,4.686893522739410400e-02
-2.879048287868499756e-01,3.035535663366317749e-02,1.315554976463317871e-02,-3.641819357872009277e-01,2.946735173463821411e-02,-1.224266886711120605e-01,-2.313458770513534546e-01,5.830962210893630981e-02,-3.607508167624473572e-02,-4.397224783897399902e-01,3.173873201012611389e-02,-2.127386443316936493e-02
-4.216146469116210938e-01,-1.193223223090171814e-01,-2.728174999356269836e-02,9.489949047565460205e-02,2.485011219978332520e-01,1.358354836702346802e-01,1.196413785219192505e-01,-3.060303628444671631e-02,2.807385623455047607e-01,4.892812967300415039e-01,-1.208229735493659973e-01,-3.222422003746032715e-01
5.330422520637512207e-01,-6.286803167313337326e-03,1.527218818664550781e-01,-1.983619779348373413e-01,-1.103299582609906793e-04,1.380454450845718384e-01,-2.007925063371658325e-01,5.925647169351577759e-02,-2.158782929182052612e-01,-4.918631017208099365e-01,-1.202766522765159607e-01,-3.037552833557128906e-01
-2.980969250202178955e-01,8.467035740613937378e-02,6.273011863231658936e-02,4.848470538854598999e-02,-4.870835691690444946e-02,1.993007659912109375e-01,3.930432796478271484e-01,-9.387290477752685547e-02,6.969502568244934082e-02,-3.603327572345733643e-01,1.298547070473432541e-02,3.360222280025482178e-01
-7.234428822994232178e-02,2.000356465578079224e-02,2.186674624681472778e-01,-1.769274771213531494e-01,-3.143862783908843994e-01,-1.343310717493295670e-02,-3.025341331958770752e-01,1.457469165325164795e-02,4.182462394237518311e-02,-1.596391201019287109e-01,-1.570997945964336395e-02,1.307420581579208374e-01
2.618871331214904785e-01,4.147196561098098755e-02,1.045795902609825134e-01,-2.198419421911239624e-01,-7.435215171426534653e-03,1.100237146019935608e-01,1.554306000471115112e-01,-2.557477653026580811e-01,-7.671397924423217773e-02,2.980573475360870361e-01,1.779915019869804382e-02,2.196713387966156006e-01
3.146245330572128296e-02,5.905991201871074736e-05,-1.223114598542451859e-02,-1.106637343764305115e-01,4.234733581542968750e-01,-2.031368613243103027e-01,-2.964766323566436768e-02,1.279417425394058228e-01,-2.988656759262084961e-01,7.569582760334014893e-02,-2.875969186425209045e-02,-9.122102707624435425e-02
-2.613199055194854736e-01,1.894300580024719238e-01,-1.139668673276901245e-01,7.898270338773727417e-02,2.254416421055793762e-02,-9.763125330209732056e-02,-3.757968172430992126e-02,-1.067142561078071594e-02,1.733088940382003784e-01,2.205492705106735229e-01,3.220181465148925781e-01,-2.137735486030578613e-02
-2.014623731374740601e-01,4.835959970951080322e-01,-2.973576784133911133e-01,-1.791616231203079224e-01,2.076096534729003906e-01,9.161201864480972290e-02,7.828241586685180664e-02,4.530157744884490967e-01,-9.656949341297149658e-02,-1.822015941143035889e-01,-2.106315195560455322e-01,1.896082162857055664e-01
-3.310676217079162598e-01,1.736561506986618042e-01,-1.935805231332778931e-01,2.526345849037170410e-01,-2.321117520332336426e-01,9.959040209650993347e-03,-1.727648526430130005e-01,-1.159354299306869507e-02,1.673015356063842773e-01,-1.883600354194641113e-01,-9.370805323123931885e-02,-6.894647330045700073e-02
3.153435140848159790e-02,3.605871275067329407e-02,1.030125170946121216e-01,3.797187237069010735e-03,-1.432376727461814880e-02,-2.170890755951404572e-02,-2.291544377803802490e-01,3.655798034742474556e-03,1.519258171319961548e-01,2.727409601211547852e-01,8.928953856229782104e-02,-6.004232168197631836e-02
-5.786361917853355408e-02,-1.098903566598892212e-01,-6.369163393974304199e-01,-4.001783579587936401e-02,8.404318988323211670e-02,-1.668367236852645874e-01,-4.294801130890846252e-02,2.684978842735290527e-01,-3.660873770713806152e-01,7.551310118287801743e-03,-3.138805925846099854e-02,1.472335457801818848e-01
-2.790889143943786621e-01,-8.183369413018226624e-03,1.088457852602005005e-01,-6.575239896774291992e-01,-6.816506385803222656e-02,-1.363488882780075073e-01,5.051680803298950195e-01,1.273796558380126953e-01,1.714027076959609985e-01,-7.802103161811828613e-01,1.529833078384399414e-01,-2.679817378520965576e-01
3.354477882385253906e-01,2.955378033220767975e-02,8.650031872093677521e-03,1.026596665382385254e+00,-2.580726519227027893e-02,5.310821160674095154e-02,1.041543036699295044e-01,1.078000143170356750e-01,1.153772249817848206e-01,-1.033924072980880737e-01,7.977571338415145874e-02,-7.869235239923000336e-03
2.854378893971443176e-02,-5.313541740179061890e-02,9.249309450387954712e-02,5.078581720590591431e-02,-1.026639714837074280e-02,1.705093868076801300e-02,2.903366982936859131e-01,-1.685961633920669556e-01,1.149988472461700439e-01,1.512406766414642334e-01,-9.348554164171218872e-02,2.609989792108535767e-02
-3.057872354984283447e-01,5.971444025635719299e-02,9.359139204025268555e-02,6.546481251716613770e-01,-5.230898782610893250e-02,-4.791330173611640930e-02,1.240304559469223022e-01,-1.151640266180038452e-01,1.854091137647628784e-01,-1.185436770319938660e-01,8.835842460393905640e-02,2.000357024371623993e-02
-2.984202802181243896e-01,-4.561660811305046082e-02,1.392235904932022095e-01,1.082057118415832520e+00,-3.422429859638214111e-01,1.167137697339057922e-01,9.272563457489013672e-01,1.664571613073348999e-01,3.761761188507080078e-01,-5.175512433052062988e-01,2.314373105764389038e-01,2.986921370029449463e-01
-1.140349060297012329e-01,5.625620111823081970e-02,-1.464800834655761719e-01,4.258221760392189026e-02,1.016820892691612244e-01,-5.031032860279083252e-02,2.165157943964004517e-01,-2.902525290846824646e-02,-3.765889704227447510e-01,-2.611194849014282227e-01,5.977052450180053711e-02,-1.291641443967819214e-01
-1.609927296638488770e+00,-3.004803657531738281e-01,-2.111791819334030151e-02,-8.675813674926757812e-01,3.508589789271354675e-02,1.009740456938743591e-01,-7.281280755996704102e-01,-1.381943672895431519e-01,-2.362806200981140137e-01,-2.487082630395889282e-01,2.502485811710357666e-01,1.449929666705429554e-03
5.236827731132507324e-01,9.915254265069961548e-02,-3.909059464931488037e-01,-4.643172323703765869e-01,-9.485925734043121338e-02,7.406962662935256958e-02,2.174510359764099121e-01,5.567909777164459229e-02,-3.623207658529281616e-02,-6.780637055635452271e-02,3.264760598540306091e-02,1.500059217214584351e-01
7.164062857627868652e-01,-3.312669694423675537e-02,-2.796986401081085205e-01,-9.190028905868530273e-02,-3.198540303856134415e-03,-4.286869466304779053e-01,-2.810356914997100830e-01,-4.629607871174812317e-02,4.252592623233795166e-01,3.183192610740661621e-01,-9.255621582269668579e-02,2.042366415262222290e-01
-3.546774983406066895e-01,4.186527431011199951e-02,-4.481375217437744141e-01,-2.614145278930664062e-01,-7.663354277610778809e-02,-2.248124182224273682e-01,-1.190252006053924561e-01,3.532980754971504211e-02,-5.560247898101806641e-01,2.115053385496139526e-01,-4.415874928236007690e-02,-4.910457134246826172e-02
7.194111347198486328e-01,2.445111572742462158e-01,-9.831299632787704468e-02,4.674759805202484131e-01,8.069693297147750854e-02,-2.550003230571746826e-01,-2.304013520479202271e-01,-8.526321500539779663e-02,3.652050793170928955e-01,-1.411456763744354248e-01,-3.958711400628089905e-02,6.156690046191215515e-02
2.177722007036209106e-01,5.948587507009506226e-02,9.774320572614669800e-02,-1.632870584726333618e-01,2.125803977251052856e-01,-1.424213405698537827e-02,-1.327580809593200684e-01,6.037292480468750000e-01,-4.648263379931449890e-02,8.588097989559173584e-02,1.819335669279098511e-02,-6.366201639175415039e-01
-4.675149321556091309e-01,2.568092942237854004e-02,1.391521468758583069e-02,-3.660410046577453613e-01,-4.826733171939849854e-01,-7.080503273755311966e-03,3.085722401738166809e-02,-6.975542008876800537e-02,2.087046951055526733e-01,6.334549784660339355e-01,-2.669131010770797729e-02,-2.194988578557968140e-01
-3.685175180435180664e-01,-1.209323201328516006e-02,-9.910087287425994873e-02,-1.496621519327163696e-01,-2.593324985355138779e-03,2.740747034549713135e-01,-4.098278582096099854e-01,9.784738719463348389e-02,-3.596657142043113708e-02,-7.402983903884887695e-01,-5.096183717250823975e-02,-9.079205244779586792e-02
2.829816341400146484e-01,5.837400909513235092e-03,-1.115749999880790710e-01,-1.447146572172641754e-02,-1.266769226640462875e-02,-9.762511402368545532e-02,4.438799023628234863e-01,-1.390635371208190918e-01,1.186564564704895020e-01,-2.473641932010650635e-01,-2.157980501651763916e-01,-1.029505580663681030e-01
7.470191121101379395e-01,2.022811323404312134e-01,-3.233475983142852783e-01,-6.105882525444030762e-01,1.525072455406188965e-01,-1.997566521167755127e-01,-1.666653007268905640e-01,4.309881478548049927e-02,2.428020350635051727e-03,2.519407868385314941e-01,-2.301360815763473511e-01,3.124403953552246094e-01
-2.775998413562774658e-01,-3.348058089613914490e-02,-6.676832586526870728e-02,2.648563683032989502e-01,-4.291098564863204956e-02,3.532703816890716553e-01,-1.098891198635101318e-01,-5.134613811969757080e-02,-1.315167844295501709e-01,-1.951182931661605835e-01,-8.550468087196350098e-02,-4.189994186162948608e-03
2.446503490209579468e-01,2.057745158672332764e-01,-1.496978383511304855e-02,1.302834451198577881e-01,4.740424454212188721e-02,3.250099718570709229e-01,5.469058156013488770e-01,-9.863749146461486816e-02,-5.590233951807022095e-02,-3.081852383911609650e-02,-2.528469078242778778e-02,-2.329866290092468262e-01
1.127972453832626343e-01,-5.542242527008056641e-02,-3.163417801260948181e-02,-2.898689508438110352e-01,-6.482386589050292969e-02,4.462280869483947754e-02,-6.604491174221038818e-02,-1.639122329652309418e-02,5.243026651442050934e-03,3.765661716461181641e-01,4.724829271435737610e-02,1.756734098307788372e-03
2.156813293695449829e-01,2.389758825302124023e-02,-1.425675116479396820e-02,4.676739275455474854e-01,3.971314430236816406e-02,-4.614918306469917297e-02,6.303184479475021362e-02,-7.557069510221481323e-02,1.094300765544176102e-02,-2.043081372976303101e-01,1.370824873447418213e-03,1.689397916197776794e-02
1.338219493627548218e-01,-7.930415123701095581e-02,2.177500873804092407e-01,9.129524230957031250e-03,-1.216057091951370239e-01,1.408525742590427399e-02,2.732379436492919922e-01,-3.986633941531181335e-02,7.071741670370101929e-02,-5.621119737625122070e-01,-1.347209513187408447e-01,1.084430292248725891e-01
-3.136887848377227783e-01,-1.188012659549713135e-01,-1.671684980392456055e-01,6.750653386116027832e-01,-3.107160737272351980e-04,-1.139913722872734070e-01,-2.834586799144744873e-02,-1.866684528067708015e-03,3.109836019575595856e-02,2.719370648264884949e-02,-4.456630349159240723e-02,7.904016971588134766e-02
6.249948590993881226e-02,-2.631589025259017944e-02,1.354376971721649170e-02,-3.381893411278724670e-02,2.989124692976474762e-02,8.805773258209228516e-01,1.006458979099988937e-02,1.511797774583101273e-02,-5.860038846731185913e-02,7.093139737844467163e-02,-1.282869372516870499e-02,6.106181815266609192e-02
-3.981774449348449707e-01,1.054140031337738037e-01,5.488995462656021118e-02,-2.632900774478912354e-01,1.726527661085128784e-01,1.245213076472282410e-01,4.571121931076049805e-02,-9.349948912858963013e-02,6.189719960093498230e-02,2.774084806442260742e-01,2.266215384006500244e-01,6.884660571813583374e-02
-8.567328006029129028e-02,-7.768496125936508179e-02,2.552810311317443848e-01,-5.653287172317504883e-01,-1.088960692286491394e-01,-2.943327724933624268e-01,1.417943537235260010e-01,-2.553523518145084381e-02,3.408736735582351685e-02,6.093071103096008301e-01,8.319341391324996948e-02,-4.037011787295341492e-02
1.175742894411087036e-01,1.194867938756942749e-01,-5.597440153360366821e-02,9.652875363826751709e-02,3.804129734635353088e-02,9.913305938243865967e-02,9.978563338518142700e-02,-7.658901065587997437e-02,3.072757720947265625e-01,-3.076149821281433105e-01,-5.303996428847312927e-02,-9.840134531259536743e-02
8.561759442090988159e-02,-8.161067217588424683e-02,-5.074713826179504395e-01,-1.406647264957427979e-01,7.531600072979927063e-03,-9.141857922077178955e-02,8.075668662786483765e-02,2.329315058887004852e-02,2.301397621631622314e-01,-1.446020901203155518e-01,-3.298825025558471680e-02,-2.888085842132568359e-01
-5.812361836433410645e-01,5.657759308815002441e-02,8.180316537618637085e-02,1.036971807479858398e+00,-5.672889575362205505e-02,9.228488802909851074e-02,4.686820209026336670e-01,2.870877087116241455e-02,2.377331852912902832e-01,2.125847488641738892e-01,5.874158442020416260e-02,1.392697542905807495e-01
1.437270641326904297e-01,-2.798711657524108887e-01,3.758574128150939941e-01,7.235150039196014404e-02,-2.355312108993530273e-01,2.848123610019683838e-01,-9.302792605012655258e-04,-8.574367314577102661e-02,2.856010496616363525e-01,-1.633899509906768799e-01,-5.051972344517707825e-02,4.849351644515991211e-01
-4.402054846286773682e-01,-6.274051964282989502e-02,2.864577770233154297e-01,-2.608664929866790771e-01,-9.120798856019973755e-02,1.125172078609466553e-01,-5.955283045768737793e-01,9.734247624874114990e-02,6.179604306817054749e-02,1.521129906177520752e-01,-2.032781243324279785e-01,3.530316948890686035e-01
-2.965308129787445068e-01,-1.135761290788650513e-02,-2.023020535707473755e-01,-4.023671448230743408e-01,3.006398864090442657e-02,-1.352605670690536499e-01,2.226726114749908447e-01,-4.719378799200057983e-02,-3.442755714058876038e-02,1.566274017095565796e-01,-2.794352173805236816e-01,-1.051859706640243530e-01
-9.127872437238693237e-02,-1.652703061699867249e-02,1.803975701332092285e-01,-1.301863640546798706e-01,-9.505401551723480225e-02,1.895178705453872681e-01,1.969857215881347656e-01,2.683822810649871826e-01,-1.360357850790023804e-01,1.506327688694000244e-01,-1.018447428941726685e-01,1.048960089683532715e-01
-1.448191851377487183e-01,1.351924836635589600e-01,-1.856480538845062256e-01,1.073186397552490234e-01,-7.854392752051353455e-03,-1.225173547863960266e-01,-6.426326930522918701e-02,-5.989162251353263855e-02,4.849426914006471634e-03,-3.134509548544883728e-02,-1.156909298151731491e-02,-2.866543084383010864e-02
